Commentary	Ref	Literature(PubmedID)	value
wild-type enzyme, gel filtration	1681	100478004	22000.0
x 	1681	10467122	23600.0
	1681	18387299	23600.0
PAGE	1681	23793944	23800.0
mutant enzyme, gel filtration	1681	100478004	24000.0
gel filtration	1681	0	24000.0
PAGE	1681	9648252	26300.0
gel filtration	1681	2306111	29000.0
gel filtration	1682	10467122	12000.0
gel filtration	1682	0	20000.0
x 	1682	23793944	21300.0
1 	1682	0	21500.0
wild-type enzyme, gel filtration	1682	100478004	22000.0
x 	1682	10467122	23600.0
	1682	18387299	23600.0
PAGE	1682	23793944	23800.0
mutant enzyme, gel filtration	1682	100478004	24000.0
gel filtration	1682	0	24000.0
PAGE	1682	9648252	26300.0
gel filtration	1682	2306111	29000.0
gel filtration	1683	10467122	12000.0
gel filtration	1683	0	20000.0
x 	1683	23793944	21300.0
1 	1683	0	21500.0
wild-type enzyme, gel filtration	1683	100478004	22000.0
x 	1683	10467122	23600.0
	1683	18387299	23600.0
PAGE	1683	23793944	23800.0
mutant enzyme, gel filtration	1683	100478004	24000.0
gel filtration	1683	0	24000.0
PAGE	1683	9648252	26300.0
gel filtration	1683	2306111	29000.0
gel filtration	1684	10467122	12000.0
gel filtration	1684	0	20000.0
x 	1684	23793944	21300.0
1 	1684	0	21500.0
wild-type enzyme, gel filtration	1684	100478004	22000.0
x 	1684	10467122	23600.0
	1684	18387299	23600.0
PAGE	1684	23793944	23800.0
mutant enzyme, gel filtration	1684	100478004	24000.0
gel filtration	1684	0	24000.0
PAGE	1684	9648252	26300.0
gel filtration	1684	2306111	29000.0
gel filtration	1685	10467122	12000.0
gel filtration	1685	0	20000.0
x 	1685	23793944	21300.0
1 	1685	0	21500.0
wild-type enzyme, gel filtration	1685	100478004	22000.0
x 	1685	10467122	23600.0
	1685	18387299	23600.0
PAGE	1685	23793944	23800.0
mutant enzyme, gel filtration	1685	100478004	24000.0
gel filtration	1685	0	24000.0
PAGE	1685	9648252	26300.0
gel filtration	1685	2306111	29000.0
gel filtration	1686	10467122	12000.0
gel filtration	1686	0	20000.0
x 	1686	23793944	21300.0
1 	1686	0	21500.0
wild-type enzyme, gel filtration	1686	100478004	22000.0
x 	1686	10467122	23600.0
	1686	18387299	23600.0
PAGE	1686	23793944	23800.0
mutant enzyme, gel filtration	1686	100478004	24000.0
gel filtration	1686	0	24000.0
PAGE	1686	9648252	26300.0
gel filtration	1686	2306111	29000.0
gel filtration	1687	10467122	12000.0
gel filtration	1687	0	20000.0
x 	1687	23793944	21300.0
1 	1687	0	21500.0
wild-type enzyme, gel filtration	1687	100478004	22000.0
x 	1687	10467122	23600.0
	1687	18387299	23600.0
PAGE	1687	23793944	23800.0
mutant enzyme, gel filtration	1687	100478004	24000.0
gel filtration	1687	0	24000.0
PAGE	1687	9648252	26300.0
gel filtration	1687	2306111	29000.0
gel filtration	1688	10467122	12000.0
gel filtration	1688	0	20000.0
x 	1688	23793944	21300.0
1 	1688	0	21500.0
wild-type enzyme, gel filtration	1688	100478004	22000.0
x 	1688	10467122	23600.0
	1688	18387299	23600.0
PAGE	1688	23793944	23800.0
mutant enzyme, gel filtration	1688	100478004	24000.0
gel filtration	1688	0	24000.0
PAGE	1688	9648252	26300.0
gel filtration	1688	2306111	29000.0
gel filtration	1689	10467122	12000.0
gel filtration	1689	0	20000.0
x 	1689	23793944	21300.0
1 	1689	0	21500.0
wild-type enzyme, gel filtration	1689	100478004	22000.0
x 	1689	10467122	23600.0
	1689	18387299	23600.0
PAGE	1689	23793944	23800.0
mutant enzyme, gel filtration	1689	100478004	24000.0
gel filtration	1689	0	24000.0
PAGE	1689	9648252	26300.0
gel filtration	1689	2306111	29000.0
gel filtration	1690	10467122	12000.0
gel filtration	1690	0	20000.0
x 	1690	23793944	21300.0
1 	1690	0	21500.0
wild-type enzyme, gel filtration	1690	100478004	22000.0
x 	1690	10467122	23600.0
	1690	18387299	23600.0
PAGE	1690	23793944	23800.0
mutant enzyme, gel filtration	1690	100478004	24000.0
gel filtration	1690	0	24000.0
PAGE	1690	9648252	26300.0
gel filtration	1690	2306111	29000.0
gel filtration	1691	10467122	12000.0
gel filtration	1691	0	20000.0
x 	1691	23793944	21300.0
1 	1691	0	21500.0
wild-type enzyme, gel filtration	1691	100478004	22000.0
x 	1691	10467122	23600.0
	1691	18387299	23600.0
PAGE	1691	23793944	23800.0
mutant enzyme, gel filtration	1691	100478004	24000.0
gel filtration	1691	0	24000.0
PAGE	1691	9648252	26300.0
gel filtration	1691	2306111	29000.0
gel filtration	1692	10467122	12000.0
gel filtration	1692	0	20000.0
x 	1692	23793944	21300.0
1 	1692	0	21500.0
wild-type enzyme, gel filtration	1692	100478004	22000.0
x 	1692	10467122	23600.0
	1692	18387299	23600.0
PAGE	1692	23793944	23800.0
mutant enzyme, gel filtration	1692	100478004	24000.0
gel filtration	1692	0	24000.0
PAGE	1692	9648252	26300.0
gel filtration	1692	2306111	29000.0
gel filtration	1693	10467122	12000.0
gel filtration	1693	0	20000.0
x 	1693	23793944	21300.0
1 	1693	0	21500.0
wild-type enzyme, gel filtration	1693	100478004	22000.0
x 	1693	10467122	23600.0
	1693	18387299	23600.0
PAGE	1693	23793944	23800.0
mutant enzyme, gel filtration	1693	100478004	24000.0
gel filtration	1693	0	24000.0
PAGE	1693	9648252	26300.0
gel filtration	1693	2306111	29000.0
gel filtration	1694	10467122	12000.0
gel filtration	1694	0	20000.0
x 	1694	23793944	21300.0
1 	1694	0	21500.0
wild-type enzyme, gel filtration	1694	100478004	22000.0
x 	1694	10467122	23600.0
	1694	18387299	23600.0
PAGE	1694	23793944	23800.0
mutant enzyme, gel filtration	1694	100478004	24000.0
gel filtration	1694	0	24000.0
PAGE	1694	9648252	26300.0
gel filtration	1694	2306111	29000.0
gel filtration	1695	10467122	12000.0
gel filtration	1695	0	20000.0
x 	1695	23793944	21300.0
1 	1695	0	21500.0
wild-type enzyme, gel filtration	1695	100478004	22000.0
x 	1695	10467122	23600.0
	1695	18387299	23600.0
PAGE	1695	23793944	23800.0
mutant enzyme, gel filtration	1695	100478004	24000.0
gel filtration	1695	0	24000.0
PAGE	1695	9648252	26300.0
gel filtration	1695	2306111	29000.0
x 	1712	12932372	25000.0
x 	1713	12932372	25000.0
x 	1725	19426845	26000.0
XynB, SDS-PAGE	1725	18083821	40000.0
x 	1725	0	119642.0
XynA, SDS-PAGE	1725	18083821	120000.0
x 	1726	19426845	26000.0
XynB, SDS-PAGE	1726	18083821	40000.0
x 	1726	0	119642.0
XynA, SDS-PAGE	1726	18083821	120000.0
x 	1727	19426845	26000.0
XynB, SDS-PAGE	1727	18083821	40000.0
x 	1727	0	119642.0
XynA, SDS-PAGE	1727	18083821	120000.0
x 	1728	19426845	26000.0
XynB, SDS-PAGE	1728	18083821	40000.0
x 	1728	0	119642.0
XynA, SDS-PAGE	1728	18083821	120000.0
x 	1729	19426845	26000.0
XynB, SDS-PAGE	1729	18083821	40000.0
x 	1729	0	119642.0
XynA, SDS-PAGE	1729	18083821	120000.0
x 	1730	19426845	26000.0
XynB, SDS-PAGE	1730	18083821	40000.0
x 	1730	0	119642.0
XynA, SDS-PAGE	1730	18083821	120000.0
x 	1731	19426845	26000.0
XynB, SDS-PAGE	1731	18083821	40000.0
x 	1731	0	119642.0
XynA, SDS-PAGE	1731	18083821	120000.0
x 	1732	19426845	26000.0
XynB, SDS-PAGE	1732	18083821	40000.0
x 	1732	0	119642.0
XynA, SDS-PAGE	1732	18083821	120000.0
x 	1733	19426845	26000.0
XynB, SDS-PAGE	1733	18083821	40000.0
x 	1733	0	119642.0
XynA, SDS-PAGE	1733	18083821	120000.0
x 	1734	19426845	26000.0
XynB, SDS-PAGE	1734	18083821	40000.0
x 	1734	0	119642.0
XynA, SDS-PAGE	1734	18083821	120000.0
x 	1793	27900528	82000.0
x 	1794	27900528	82000.0
gel filtration	1801	27428	22000.0-24000.0
gel filtration	1802	27428	22000.0-24000.0
gel filtration	1803	27428	22000.0-24000.0
x 	1811	0	20000.0
x 	1811	0	29000.0
x 	1812	0	20000.0
x 	1812	0	29000.0
x 	1813	0	20000.0
x 	1813	0	29000.0
x 	1814	0	20000.0
x 	1814	0	29000.0
x 	1815	0	20000.0
x 	1815	0	29000.0
x 	1818	0	18600.0
non-denaturing PAGE	1818	0	37700.0
x 	1819	0	18600.0
non-denaturing PAGE	1819	0	37700.0
x 	1820	0	18600.0
non-denaturing PAGE	1820	0	37700.0
x 	1821	0	18600.0
non-denaturing PAGE	1821	0	37700.0
x 	1822	0	18600.0
non-denaturing PAGE	1822	0	37700.0
x 	1823	0	18600.0
non-denaturing PAGE	1823	0	37700.0
x 	1824	0	18600.0
non-denaturing PAGE	1824	0	37700.0
x 	1825	0	18600.0
non-denaturing PAGE	1825	0	37700.0
around 21000 Da, SDS-PAGE	1828	17475200	21000.0
SDS-PAGE	1828	17988729	21000.0
x 	1828	19527524	21000.0
x 	1828	20064285	21000.0
x 	1828	19556747	21000.0
x 	1828	0	23000.0
x 	1828	11377763	25000.0
x 	1828	19426845	26000.0
x 	1828	0	32000.0
around 21000 Da, SDS-PAGE	1829	17475200	21000.0
SDS-PAGE	1829	17988729	21000.0
x 	1829	19527524	21000.0
x 	1829	20064285	21000.0
x 	1829	19556747	21000.0
x 	1829	0	23000.0
x 	1829	11377763	25000.0
x 	1829	19426845	26000.0
x 	1829	0	32000.0
around 21000 Da, SDS-PAGE	1830	17475200	21000.0
SDS-PAGE	1830	17988729	21000.0
x 	1830	19527524	21000.0
x 	1830	20064285	21000.0
x 	1830	19556747	21000.0
x 	1830	0	23000.0
x 	1830	11377763	25000.0
x 	1830	19426845	26000.0
x 	1830	0	32000.0
around 21000 Da, SDS-PAGE	1831	17475200	21000.0
SDS-PAGE	1831	17988729	21000.0
x 	1831	19527524	21000.0
x 	1831	20064285	21000.0
x 	1831	19556747	21000.0
x 	1831	0	23000.0
x 	1831	11377763	25000.0
x 	1831	19426845	26000.0
x 	1831	0	32000.0
around 21000 Da, SDS-PAGE	1832	17475200	21000.0
SDS-PAGE	1832	17988729	21000.0
x 	1832	19527524	21000.0
x 	1832	20064285	21000.0
x 	1832	19556747	21000.0
x 	1832	0	23000.0
x 	1832	11377763	25000.0
x 	1832	19426845	26000.0
x 	1832	0	32000.0
around 21000 Da, SDS-PAGE	1833	17475200	21000.0
SDS-PAGE	1833	17988729	21000.0
x 	1833	19527524	21000.0
x 	1833	20064285	21000.0
x 	1833	19556747	21000.0
x 	1833	0	23000.0
x 	1833	11377763	25000.0
x 	1833	19426845	26000.0
x 	1833	0	32000.0
around 21000 Da, SDS-PAGE	1834	17475200	21000.0
SDS-PAGE	1834	17988729	21000.0
x 	1834	19527524	21000.0
x 	1834	20064285	21000.0
x 	1834	19556747	21000.0
x 	1834	0	23000.0
x 	1834	11377763	25000.0
x 	1834	19426845	26000.0
x 	1834	0	32000.0
around 21000 Da, SDS-PAGE	1835	17475200	21000.0
SDS-PAGE	1835	17988729	21000.0
x 	1835	19527524	21000.0
x 	1835	20064285	21000.0
x 	1835	19556747	21000.0
x 	1835	0	23000.0
x 	1835	11377763	25000.0
x 	1835	19426845	26000.0
x 	1835	0	32000.0
around 21000 Da, SDS-PAGE	1836	17475200	21000.0
SDS-PAGE	1836	17988729	21000.0
x 	1836	19527524	21000.0
x 	1836	20064285	21000.0
x 	1836	19556747	21000.0
x 	1836	0	23000.0
x 	1836	11377763	25000.0
x 	1836	19426845	26000.0
x 	1836	0	32000.0
around 21000 Da, SDS-PAGE	1837	17475200	21000.0
SDS-PAGE	1837	17988729	21000.0
x 	1837	19527524	21000.0
x 	1837	20064285	21000.0
x 	1837	19556747	21000.0
x 	1837	0	23000.0
x 	1837	11377763	25000.0
x 	1837	19426845	26000.0
x 	1837	0	32000.0
around 21000 Da, SDS-PAGE	1838	17475200	21000.0
SDS-PAGE	1838	17988729	21000.0
x 	1838	19527524	21000.0
x 	1838	20064285	21000.0
x 	1838	19556747	21000.0
x 	1838	0	23000.0
x 	1838	11377763	25000.0
x 	1838	19426845	26000.0
x 	1838	0	32000.0
around 21000 Da, SDS-PAGE	1839	17475200	21000.0
SDS-PAGE	1839	17988729	21000.0
x 	1839	19527524	21000.0
x 	1839	20064285	21000.0
x 	1839	19556747	21000.0
x 	1839	0	23000.0
x 	1839	11377763	25000.0
x 	1839	19426845	26000.0
x 	1839	0	32000.0
around 21000 Da, SDS-PAGE	1840	17475200	21000.0
SDS-PAGE	1840	17988729	21000.0
x 	1840	19527524	21000.0
x 	1840	20064285	21000.0
x 	1840	19556747	21000.0
x 	1840	0	23000.0
x 	1840	11377763	25000.0
x 	1840	19426845	26000.0
x 	1840	0	32000.0
x 	1862	19527927	20100.0
x 	1862	19527927	30100.0
x 	1863	19527927	20100.0
x 	1863	19527927	30100.0
x 	1864	19527927	20100.0
x 	1864	19527927	30100.0
x 	1865	19527927	20100.0
x 	1865	19527927	30100.0
gel filtration	1869	16667971	9200.0
x 	1869	16667971	21500.0
gel filtration	1870	16667971	9200.0
x 	1870	16667971	21500.0
gel filtration	1871	16667971	9200.0
x 	1871	16667971	21500.0
gel filtration	1872	16667971	9200.0
x 	1872	16667971	21500.0
gel filtration	1873	16667971	9200.0
x 	1873	16667971	21500.0
gel filtration	1874	16667971	9200.0
x 	1874	16667971	21500.0
gel filtration	1875	16667971	9200.0
x 	1875	16667971	21500.0
	1897	26358761	71300.0
	1897	26358761	80000.0
	1898	26358761	71300.0
	1898	26358761	80000.0
	1899	26358761	71300.0
	1899	26358761	80000.0
	1900	26358761	71300.0
	1900	26358761	80000.0
	1901	26358761	71300.0
	1901	26358761	80000.0
PAGE	1902	26719223	41000.0
	1902	26719223	41100.0
calculated mass	1902	21455595	60600.0
PAGE	1903	26719223	41000.0
	1903	26719223	41100.0
calculated mass	1903	21455595	60600.0
PAGE	1904	26719223	41000.0
	1904	26719223	41100.0
calculated mass	1904	21455595	60600.0
